chr	strand	start	end	name	commonName
4	-	1487257	1489081	YDR524C	AGE1
4	-	1495953	1496585	YDR529C	QCR7
4	-	1496649	1497961	YDR530C	APA2
4	-	1499361	1500561	YDR532C	YDR532C
4	-	1501257	1502385	YDR533C	HSP31
4	-	1516865	1517793	YDR540C	IRC4
4	-	1519401	1520905	YDR541C	YDR541C
5	-	25989	26933	YEL067C	YEL067C
5	-	29501	31285	YEL064C	AVT2
5	-	31445	33709	YEL063C	CAN1
5	-	36317	39661	YEL061C	CIN8
5	-	39877	42013	YEL060C	PRB1
5	-	42405	42701	YEL059C-A	SOM1
5	-	44901	45853	YEL057C	YEL057C
5	-	48285	51605	YEL055C	POL5
5	-	52485	53293	YEL054C	RPL12A
5	-	53813	56181	YEL053C	MAK10
5	-	59493	60917	YEL050C	RML2
5	-	64125	65165	YEL048C	YEL048C
5	-	65397	66821	YEL047C	YEL047C
5	-	79549	80173	YEL039C	CYC7
5	-	81198	82781	YEL037C	RAD23
5	-	82973	84781	YEL036C	ANP1
5	-	96621	97869	YEL029C	BUD16
5	-	102309	106933	YEL025C	YEL025C
5	-	108429	111117	YEL023C	YEL023C
5	-	120381	121325	YEL019C	MMS21
5	-	122325	123037	YEL017C-A	PMP2
5	-	124653	126413	YEL016C	NPP2
5	-	138829	140365	YEL009C	GCN4
5	-	145781	146789	YEL005C	VAB2
5	-	148549	150085	YEL002C	WBP1
5	-	150221	151029	YEL001C	IRC22
5	-	157453	159157	YER003C	PMI40
5	-	165965	166925	YER007C-A	TMA20
5	-	167733	171885	YER008C	SEC3
5	-	172549	173389	YER010C	YER010C
5	-	189445	191949	YER017C	AFG3
5	-	191949	192717	YER018C	SPC25
5	-	194197	194629	YER019C-A	SBH2
5	-	207517	208557	YER026C	CHO1
5	-	208749	210349	YER027C	GAL83
5	-	210653	211957	YER028C	MIG3
5	-	212501	213245	YER029C	SMB1
5	-	213925	214781	YER031C	YPT31
5	-	217997	221501	YER033C	ZRG8
5	-	223269	225245	YER036C	ARB1
5	-	225845	228309	YER038C	KRE29
5	-	235549	237197	YER043C	SAH1
5	-	237469	238141	YER044C	ERG28
5	-	238141	239405	YER044C-A	MEI4
5	-	239925	241757	YER045C	ACA1
5	-	243821	246701	YER047C	SAP1
5	-	246861	248261	YER048C	CAJ1
5	-	253869	254453	YER050C	RSM18
5	-	256213	258093	YER052C	HOM3
5	-	258557	259885	YER053C	PIC2
5	-	260597	261101	YER053C-A	YER053C-A
5	-	262021	264141	YER054C	GIP2
5	-	264765	265909	YER055C	HIS1
5	-	266349	268197	YER056C	FCY2
5	-	269293	270221	YER056C-A	RPL34A
5	-	270653	271197	YER057C	HMF1
5	-	278405	279661	YER061C	CEM1
5	-	279845	280829	YER062C	HOR2
5	-	282509	284301	YER064C	YER064C
5	-	285101	287245	YER065C	ICL1
5	-	301725	302365	YER071C	YER071C
5	-	308293	311365	YER075C	PTP3
5	-	312429	313821	YER076C	YER076C
5	-	314493	316557	YER077C	YER077C
5	-	316749	318581	YER078C	YER078C
5	-	324189	325989	YER082C	UTP7
5	-	326117	327053	YER083C	GET2
5	-	332365	332877	YER087C-B	SBH1
5	-	333045	335293	YER088C	DOT6
5	-	335869	337669	YER088C-A, YER089C	YER088C-A, PTC2
5	-	339645	342229	YER091C	MET6
5	-	343237	347677	YER093C	TSC11
5	-	347829	348405	YER093C-A	YER093C-A
5	-	348573	349453	YER094C	PUP3
5	-	358013	359325	YER099C	PRS2
5	-	360397	361853	YER101C	AST2
5	-	367509	372053	YER105C	NUP157
5	-	373317	374733	YER107C	GLE2
5	-	374877	377789	YER109C	FLO8
5	-	378549	382237	YER110C	KAP123
5	-	382509	386189	YER111C	SWI4
5	-	387861	390165	YER113C	TMN3
5	-	390285	394021	YER114C	BOI2
5	-	394189	396261	YER115C, YER116C	SPR6, SLX8
5	-	397765	399253	YER118C	SHO1
5	-	402717	404429	YER122C	GLO3
5	-	406805	409125	YER124C	DSE1
5	-	412925	414253	YER126C	NSA2
5	-	420909	422533	YER130C	YER130C
5	-	425029	430893	YER132C	PMD1
5	-	437109	437845	YER134C	YER134C
5	-	441157	441853	YER137C	YER137C
5	-	449741	451365	YER139C	YER139C
5	-	455125	456101	YER142C	MAG1
5	-	457693	460237	YER144C	UBP5
5	-	460365	461773	YER145C	FTR1
5	-	462901	464901	YER147C	SCC4
5	-	466213	467533	YER149C	PEA2
5	-	469629	472549	YER151C	UBP3
5	-	474061	475397	YER153C	PET122
5	-	476205	483117	YER155C	BEM2
5	-	483213	484365	YER156C	YER156C
5	-	488701	490845	YER158C	YER158C
5	-	491373	492141	YER159C	BUR6
5	-	499093	500389	YER161C	SPT2
5	-	500557	502925	YER162C	RAD4
5	-	502973	503813	YER163C	YER163C
5	-	520981	522717	YER168C	CCA1
5	-	529405	536085	YER172C	BRR2
5	-	538325	539301	YER174C	GRX4
5	-	539301	540373	YER175C	TMT1
5	-	549701	551157	YER180C, YER180C-A	ISC10, SLO1
5	-	553269	553973	YER183C	FAU1
5	-	555861	559053	YER184C	YER184C
5	-	561445	562749	YER186C	YER186C
6	-	14900	16461	YFL056C	AAD6
6	-	20877	27885	YFL054C	YFL054C
6	-	33029	36589	YFL050C	ALR2
6	-	38701	40213	YFL048C	EMP47
6	-	43469	44477	YFL045C	SEC53
6	-	44477	45589	YFL044C	OTU1
6	-	45661	47789	YFL042C	YFL042C
6	-	53005	54829	YFL039C	ACT1
6	-	55261	56037	YFL038C	YPT1
6	-	62845	64053	YFL034C-B	MOB2
6	-	64173	64989	YFL034C-A	RPL22B
6	-	68925	74645	YFL033C	RIM15
6	-	77997	79205	YFL029C	CAK1
6	-	79285	80237	YFL028C	CAF16
6	-	80357	81933	YFL027C	GYP8
6	-	84021	87317	YFL025C	BST1
6	-	87469	90749	YFL024C	EPL1
6	-	93397	95101	YFL022C	FRS2
6	-	101549	103221	YFL018C	LPD1
6	-	103829	104493	YFL017C	GNA1
6	-	104613	106309	YFL016C	MDJ1
6	-	107853	109957	YFL013C	IES1
6	-	114949	115773	YFL010C	WWM1
6	-	134549	135837	YFL003C	MSH4
6	-	144973	146965	YFL002C	SPB4
6	-	152525	153189	YFR003C	YPI1
6	-	154341	155973	YFR005C	SAD1
6	-	166541	167301	YFR011C	YFR011C
6	-	172325	173933	YFR014C	CMK1
6	-	174125	176493	YFR015C	GSY1
6	-	176997	180829	YFR016C	YFR016C
6	-	182157	182925	YFR017C	YFR017C
6	-	183013	184285	YFR018C	YFR018C
6	-	201709	203453	YFR024C-A	LSB3
6	-	203661	204773	YFR025C	HIS2
6	-	205677	207261	YFR026C	YFR026C
6	-	208421	210093	YFR028C	CDC14
6	-	216525	220133	YFR031C	SMC2
6	-	220365	221461	YFR031C-A	RPL2A
6	-	223149	223853	YFR032C-A, YFR032C-B	RPL29, YFR032C-B
6	-	224181	224869	YFR033C	QCR6
6	-	224869	225981	YFR034C	PHO4
6	-	225981	226453	YFR035C	YFR035C
6	-	227341	229213	YFR037C	RSC8
6	-	232013	233669	YFR039C	YFR039C
6	-	237213	238285	YFR041C	ERJ5
6	-	239085	239949	YFR043C	IRC6
6	-	239949	241461	YFR044C	DUG1
6	-	242917	244253	YFR046C	CNN1
6	-	244253	245197	YFR047C	BNA6
6	-	248885	249925	YFR050C	PRE4
6	-	250093	251837	YFR051C	RET2
6	-	253437	255141	YFR052C-A, YFR053C	YFR052C-A, HXK1
7	-	12373	14293	YGL257C	MNT2
7	-	25581	27533	YGL252C	RTG2
7	-	27749	30269	YGL251C	HFM1
7	-	37517	38829	YGL246C	RAI1
7	-	44453	45261	YGL242C	YGL242C
7	-	52549	53605	YGL237C	HAP2
7	-	53733	55814	YGL236C	MTO1
7	-	62910	63654	YGL231C	YGL231C
7	-	63814	64382	YGL230C	YGL230C
7	-	64382	67230	YGL229C	SAP4
7	-	72630	73214	YGL226C-A	OST5
7	-	77918	78974	YGL224C	SDT1
7	-	79094	80398	YGL223C	COG1
7	-	80790	81230	YGL222C	EDC1
7	-	81342	82318	YGL221C	NIF3
7	-	82798	84302	YGL219C	MDM34
7	-	89934	91294	YGL213C	SKI8
7	-	102287	107623	YGL206C	CHC1
7	-	112423	114743	YGL203C	KEX1
7	-	117567	120975	YGL201C	MCM6
7	-	122623	123375	YGL200C	EMP24
7	-	139575	140215	YGL194C-A	YGL194C-A
7	-	140399	141799	YGL194C	HOS2
7	-	141991	144495	YGL193C	YGL193C
7	-	145631	147951	YGL190C	CDC55
7	-	148167	149007	YGL189C, YGL188C-A	RPS26A, YGL188C-A
7	-	151007	152863	YGL186C	TPN1
7	-	153103	154343	YGL185C	YGL185C
7	-	154663	156455	YGL184C	STR3
7	-	163375	165079	YGL179C	TOS3
7	-	171335	173199	YGL176C	YGL176C
7	-	173199	174351	YGL175C	SAE2
7	-	175311	180519	YGL173C	KEM1
7	-	187471	190895	YGL167C	PMR1
7	-	193591	196567	YGL163C	RAD54
7	-	199087	200255	YGL161C	YIP5
7	-	215351	216135	YGL154C	LYS5
7	-	220927	226263	YGL150C	INO80
7	-	227639	228383	YGL147C	RPL9A
7	-	228383	229759	YGL146C	YGL146C
7	-	232423	234623	YGL144C	ROG1
7	-	234623	235991	YGL143C	MRF1
7	-	236127	238191	YGL142C	GPI10
7	-	241119	245199	YGL140C	YGL140C
7	-	252783	253927	YGL136C	MRM2
7	-	260327	265935	YGL131C	SNT2
7	-	267591	269151	YGL129C	RSM23
7	-	269151	270175	YGL129C, YGL128C	RSM23, CWC23
7	-	270279	270823	YGL127C	SOH1
7	-	274775	276751	YGL124C	MON1
7	-	278839	280559	YGL122C	NAB2
7	-	280639	281287	YGL121C	GPG1
7	-	281519	284007	YGL120C	PRP43
7	-	298063	299783	YGL112C	TAF6
7	-	301415	303503	YGL110C	CUE3
7	-	303607	304127	YGL108C	YGL108C
7	-	304207	306335	YGL107C	RMD9
7	-	308687	310231	YGL104C	VPS73
7	-	328775	330679	YGL095C	VPS45
7	-	330975	334663	YGL094C	PAN2
7	-	341927	343119	YGL091C	NBP35
7	-	344807	344967	YGL089C	MF(ALPHA)2
7	-	346359	346967	YGL087C	MMS2
7	-	350511	352359	YGL084C	GUP1
7	-	360087	361951	YGL078C	DBP3
7	-	362167	364087	YGL077C	HNM1
7	-	365439	366063	YGL076C	RPL7A
7	-	366591	368303	YGL075C	MPS2
7	-	374135	374863	YGL070C	RPB9
7	-	379719	381327	YGL065C	ALG2
7	-	381471	383215	YGL064C	MRH4
7	-	388887	389799	YGL061C	DUO1
7	-	394935	395839	YGL057C	YGL057C
7	-	396015	397743	YGL056C	SDS23
7	-	400591	401391	YGL054C	ERV14
7	-	406703	409783	YGL049C	TIF4632
7	-	409983	411335	YGL048C	RPT6
7	-	415879	417263	YGL044C	RNA15
7	-	419327	420663	YGL040C	HEM2
7	-	425079	426903	YGL038C	OCH1
7	-	427191	428063	YGL037C	PNC1
7	-	431511	433183	YGL035C	MIG1
7	-	436559	436991	YGL032C	AGA2
7	-	437327	438455	YGL031C	RPL24A
7	-	440975	443071	YGL028C	SCW11
7	-	443575	446183	YGL027C	CWH41
7	-	446351	448583	YGL026C	TRP5
7	-	448711	449999	YGL025C	PGD1
7	-	450151	452151	YGL023C	PIB2
7	-	457079	457943	YGL020C	GET1
7	-	459007	459719	YGL018C	JAC1
7	-	469079	472447	YGL013C	PDR1
7	-	474359	475287	YGL011C	SCL1
7	-	476159	478735	YGL009C	LEU1
7	-	479391	482911	YGL008C	PMA1
7	-	489511	490583	YGL005C	COG7
7	-	490711	491983	YGL004C	RPN14
7	-	492247	494279	YGL003C	CDH1
7	-	495255	496599	YGL001C	ERG26
7	-	497047	498063	YGR001C	AML1
7	-	498239	499935	YGR002C	SWC4
7	-	504615	505895	YGR005C	TFG2
7	-	507975	508479	YGR008C	STF2
7	-	508951	511071	YGR009C	SEC9
7	-	520847	522103	YGR015C	YGR015C
7	-	526847	527415	YGR020C	VMA7
7	-	531823	532647	YGR024C	THG1
7	-	533959	534871	YGR027C	RPS25A
7	-	545671	546231	YGR030C	POP6
7	-	554071	555095	YGR033C	TIM21
7	-	556975	557527	YGR035C	YGR035C
7	-	557599	559039	YGR036C	CAX4
7	-	559439	560055	YGR037C	ACB1
7	-	580271	581431	YGR043C	NQM1
7	-	586327	589511	YGR047C	TFC4
7	-	594919	595943	YGR053C	YGR053C
7	-	604479	605591	YGR057C	LST7
7	-	611791	616095	YGR061C	ADE6
7	-	616247	617391	YGR062C	COX18
7	-	617503	617863	YGR063C	SPT4
7	-	618039	619983	YGR065C	VHT1
7	-	622287	624855	YGR067C	YGR067C
7	-	624983	627119	YGR068C	YGR068C
7	-	631399	634127	YGR071C	YGR071C
7	-	637023	637671	YGR076C	MRPL25
7	-	637671	639559	YGR077C	PEX8
7	-	639719	640415	YGR078C	PAC10
7	-	643015	643839	YGR081C	SLX9
7	-	644839	646903	YGR083C	GCD2
7	-	647047	648095	YGR084C	MRP13
7	-	648247	648983	YGR085C	RPL11B
7	-	649271	650743	YGR086C	PIL1
7	-	651423	652823	YGR087C	PDC6
7	-	675567	676415	YGR095C	RRP46
7	-	682327	687711	YGR098C	ESP1
7	-	694423	695151	YGR102C	YGR102C
7	-	697431	698439	YGR104C	SRB5
7	-	698903	699855	YGR106C	YGR106C
7	-	705215	706583	YGR109C	CLB6
7	-	724775	726519	YGR117C	YGR117C
7	-	727951	729783	YGR119C	NUP57
7	-	729879	730871	YGR120C	COG2
7	-	731327	733351	YGR121C	MEP1
7	-	736583	738279	YGR123C	PPT1
7	-	747871	750143	YGR128C	UTP8
7	-	751231	753975	YGR130C	YGR130C
7	-	755327	756535	YGR132C	PHB1
7	-	763695	765887	YGR138C	TPO2
7	-	783991	785159	YGR146C	YGR146C
7	-	785951	787007	YGR147C	NAT2
7	-	787183	788223	YGR148C	RPL24B
7	-	790343	793095	YGR150C	YGR150C
7	-	794583	795655	YGR151C, YGR152C	YGR151C, RSR1
7	-	796655	798183	YGR154C	GTO1
7	-	805063	806095	YGR158C	MTR3
7	-	806279	807799	YGR159C	NSR1
7	-	808479	809527	YGR161C	RTS3
7	-	833335	834551	YGR168C	YGR168C
7	-	834623	835935	YGR169C	PUS6
7	-	835991	836767	YGR169C-A	YGR169C-A
7	-	840767	842583	YGR171C	MSM1
7	-	842679	843639	YGR172C	YIP1
7	-	845759	846375	YGR174C	CBP4
7	-	846783	848511	YGR175C	ERG1
7	-	848623	850495	YGR177C	ATF2
7	-	850919	853439	YGR178C	PBP1
7	-	853567	854943	YGR179C	OKP1
7	-	855231	856527	YGR180C	RNR4
7	-	859463	859575	YGR183C	QCR9
7	-	859895	866159	YGR184C	UBR1
7	-	866231	867567	YGR185C	TYS1
7	-	870055	871495	YGR187C	HGH1
7	-	871911	875167	YGR188C	BUB1
7	-	876567	878423	YGR189C	CRH1
7	-	882719	883903	YGR192C	TDH3
7	-	884391	885855	YGR193C	PDX1
7	-	885975	887863	YGR194C	XKS1
7	-	889655	892255	YGR196C	FYV8
7	-	892487	894367	YGR197C	SNG1
7	-	899831	902335	YGR200C	ELP2
7	-	902495	903183	YGR201C	YGR201C
7	-	903359	904799	YGR202C	PCT1
7	-	910727	911687	YGR207C	YGR207C
7	-	912879	913319	YGR209C	TRX2
7	-	913439	914871	YGR210C	YGR210C
7	-	922511	924527	YGR216C	GPI1
7	-	936023	936911	YGR220C	MRPL9
7	-	937095	939079	YGR221C	TOS2
7	-	940823	942351	YGR223C	HSV2
7	-	949200	951240	YGR229C	SMI1
7	-	952344	953575	YGR231C	PHB2
7	-	954615	958415	YGR233C	PHO81
7	-	961255	962135	YGR235C	YGR235C
7	-	962391	963222	YGR236C	SPG1
7	-	963222	965742	YGR237C	YGR237C
7	-	965974	968741	YGR238C	KEL2
7	-	969086	970134	YGR239C	PEX21
7	-	970550	974014	YGR240C	PFK1
7	-	974846	977102	YGR241C	YAP1802
7	-	978022	979430	YGR244C	LSC2
7	-	979638	982174	YGR245C	SDA1
7	-	982334	984318	YGR246C	BRF1
7	-	991086	993734	YGR250C	YGR250C
7	-	998294	999206	YGR253C	PUP2
7	-	1002430	1004062	YGR255C	COQ6
7	-	1006150	1007430	YGR257C	MTM1
7	-	1007686	1010806	YGR258C	RAD2
7	-	1014238	1016806	YGR261C	APL6
7	-	1016894	1017806	YGR262C	BUD32
7	-	1017926	1019278	YGR263C	SAY1
7	-	1019374	1021870	YGR264C	MES1
7	-	1024910	1025934	YGR267C	FOL2
7	-	1025934	1026678	YGR268C	HUA1
7	-	1037710	1038558	YGR271C-A, YGR272C	YGR271C-A, YGR272C
7	-	1039830	1043134	YGR274C	TAF1
7	-	1043846	1045518	YGR276C	RNH70
7	-	1045566	1046598	YGR277C	YGR277C
7	-	1048438	1050102	YGR279C	SCW4
7	-	1050662	1051758	YGR280C	PXR1
7	-	1057462	1058798	YGR282C	BGL2
7	-	1058958	1060086	YGR283C	YGR283C
7	-	1060494	1061638	YGR284C	ERV29
7	-	1061814	1063190	YGR285C	ZUO1
7	-	1063670	1065054	YGR286C	BIO2
7	-	1073990	1076166	YGR289C	MAL11
8	-	18885	21549	YHL040C	ARN1
8	-	23509	25549	YHL038C	CBP2
8	-	27757	32789	YHL035C	VMR1
8	-	33053	34205	YHL034C	SBP1
8	-	34565	35253	YHL033C	RPL8A
8	-	36333	38621	YHL032C	GUT1
8	-	38765	39549	YHL031C	GOS1
8	-	45869	48005	YHL029C	OCA5
8	-	53133	54246	YHL026C	YHL026C
8	-	59142	62614	YHL023C	RMD11
8	-	64398	65910	YHL021C	FMP12
8	-	66214	67534	YHL020C	OPI1
8	-	67646	69582	YHL019C	APM2
8	-	71934	75038	YHL016C	DUR3
8	-	76110	77318	YHL014C	YLF2
8	-	77358	78382	YHL013C	OTU2
8	-	80486	81742	YHL011C	PRS3
8	-	81902	83918	YHL010C	YHL010C
8	-	83918	85174	YHL009C	YAP3
8	-	92478	94670	YHL008C	YHL008C
8	-	94990	98094	YHL007C	STE20
8	-	100406	102046	YHL003C	LAG1
8	-	109942	111334	YHR003C	YHR003C
8	-	111518	113278	YHR004C	NEM1
8	-	113398	114950	YHR005C	GPA1
8	-	115390	115942	YHR005C-A	MRS11
8	-	119822	121846	YHR007C	ERG11
8	-	123982	125926	YHR009C	YHR009C
8	-	130582	131494	YHR013C	ARD1
8	-	136670	138502	YHR016C	YSC84
8	-	139790	141454	YHR018C	ARG4
8	-	141814	143614	YHR019C	DED81
8	-	147774	148742	YHR021C	RPS27B
8	-	149374	150310	YHR022C	YHR022C
8	-	150430	151286	YHR022C-A	YHR022C-A
8	-	157470	159222	YHR024C	MAS2
8	-	161582	164774	YHR027C	RPN1
8	-	164886	167478	YHR028C	DAP2
8	-	167550	168598	YHR029C	YHI9
8	-	168726	170534	YHR030C	SLT2
8	-	170670	173014	YHR031C	RRM3
8	-	176894	178030	YHR034C	PIH1
8	-	184750	186950	YHR039C	MSC7
8	-	187062	187702	YHR039C-A	VMA10
8	-	188918	189870	YHR041C	SRB2
8	-	192726	193662	YHR043C	DOG2
8	-	193958	195214	YHR044C	DOG1
8	-	197158	198366	YHR046C	INM1
8	-	198590	201374	YHR047C	AAP1
8	-	216236	217885	YHR056C	RSC30
8	-	218109	218869	YHR057C	CPR2
8	-	218869	219925	YHR058C	MED6
8	-	221317	222509	YHR061C	GIC1
8	-	222797	223821	YHR062C	RPP1
8	-	223941	225213	YHR063C	PAN5
8	-	225341	227205	YHR064C	SSZ1
8	-	227413	229085	YHR065C	RRP3
8	-	233437	234733	YHR069C	RRP4
8	-	248445	249701	YHR075C	PPE1
8	-	252237	255789	YHR077C	NMD2
8	-	258037	261853	YHR079C	IRE1
8	-	262829	267213	YHR080C	YHR080C
8	-	268149	272493	YHR082C	KSP1
8	-	282461	283373	YHR089C	GAR1
8	-	283541	284661	YHR090C	YNG2
8	-	284773	286805	YHR091C	MSR1
8	-	287021	288885	YHR092C	HXT4
8	-	290821	292949	YHR094C	HXT1
8	-	294477	296781	YHR096C	HXT5
8	-	297357	298701	YHR097C	YHR097C
8	-	299069	302077	YHR098C	SFB3
8	-	314013	314725	YHR100C	YHR100C
8	-	314789	315997	YHR101C	BIG1
8	-	326661	328109	YHR107C	CDC12
8	-	334325	336181	YHR112C	YHR112C
8	-	340021	341525	YHR115C	DMA1
8	-	344269	345661	YHR118C	ORC6
8	-	362869	364261	YHR129C	ARP1
8	-	365477	368142	YHR131C	YHR131C
8	-	368350	369870	YHR132C	ECM14
8	-	370518	371782	YHR133C	NSG1
8	-	372606	374430	YHR135C	YCK1
8	-	374590	375030	YHR136C	SPL2
8	-	377246	377774	YHR138C	YHR138C
8	-	378126	379886	YHR139C	SPS100
8	-	381894	382806	YHR141C	RPL42B
8	-	387646	388758	YHR144C	DCD1
8	-	392558	393342	YHR147C	MRPL6
8	-	394334	396806	YHR149C	SKG6
8	-	399038	401022	YHR151C	YHR151C
8	-	401942	402702	YHR153C	SPO16
8	-	410886	412446	YHR156C	LIN1
8	-	413654	417310	YHR158C	KEL1
8	-	419198	420070	YHR160C	PEX18
8	-	420198	422726	YHR161C	YAP1801
8	-	424598	429270	YHR164C	DNA2
8	-	429638	437054	YHR165C	PRP8
8	-	437158	439150	YHR166C	CDC23
8	-	476000	480752	YHR186C	KOG1
8	-	481880	483888	YHR188C	GPI16
8	-	486072	486688	YHR191C	CTF8
8	-	487632	488288	YHR193C	EGD2
8	-	496160	497280	YHR198C	FMP22
8	-	497432	498912	YHR199C, YHR199C-A	FMP34, YHR199C-A
8	-	499832	501176	YHR201C	PPX1
8	-	504352	505648	YHR203C	RPS4B
8	-	514800	516568	YHR207C	SET5
8	-	520528	521808	YHR210C	YHR210C
9	-	30389	32965	YIL166C	YIL166C
9	-	40205	41981	YIL160C	POT1
9	-	46749	47573	YIL157C	COA1
9	-	51725	53741	YIL155C	GUT2
9	-	53917	55069	YIL154C	IMP2_2
9	-	62909	68205	YIL149C	MLP2
9	-	69525	73677	YIL147C	SLN1
9	-	73973	76037	YIL146C	ECM37
9	-	76037	77349	YIL145C	PAN6
9	-	80165	83077	YIL143C	SSL2
9	-	87869	88733	YIL139C	REV7
9	-	88885	89741	YIL138C	TPM2
9	-	89885	92829	YIL137C	TMA108
9	-	94893	96453	YIL135C	VHS2
9	-	98413	99453	YIL133C	RPL16A
9	-	99453	100517	YIL132C	CSM2
9	-	100653	102341	YIL131C	FKH1
9	-	106013	113341	YIL129C	TAO3
9	-	116941	117677	YIL127C	YIL127C
9	-	136325	138061	YIL119C	RPI1
9	-	140533	141693	YIL117C	PRM5
9	-	144197	148885	YIL115C	NUP159
9	-	149013	150029	YIL114C	POR2
9	-	157229	160277	YIL109C	SEC24
9	-	163165	165957	YIL107C	PFK26
9	-	167421	169805	YIL105C	SLM1
9	-	169877	171533	YIL104C	SHQ1
9	-	172213	173645	YIL102C-A	YIL102C-A
9	-	179701	180277	YIL098C	FMC1
9	-	181981	183237	YIL096C	YIL096C
9	-	186173	187709	YIL094C	LYS12
9	-	187885	188869	YIL093C	RSM25
9	-	190933	193237	YIL091C	YIL091C
9	-	197861	199477	YIL088C	AVT7
9	-	202093	203301	YIL084C	SDS3
9	-	203509	204989	YIL083C	YIL083C
9	-	210805	212045	YIL079C	AIR1
9	-	214773	216533	YIL077C	YIL077C
9	-	217741	220757	YIL075C	RPN2
9	-	220981	222621	YIL074C	SER33
9	-	222813	224573	YIL073C	SPO22
9	-	228565	230013	YIL071C	PCI8
9	-	230149	231149	YIL070C	MAM33
9	-	231341	232461	YIL069C	RPS24B
9	-	232941	235533	YIL068C	SEC6
9	-	235661	237813	YIL067C	YIL067C
9	-	241189	241821	YIL065C	FIS1
9	-	242693	243781	YIL063C	YRB2
9	-	243861	244493	YIL062C	ARC15
9	-	244493	245597	YIL061C	SNP1
9	-	247725	249077	YIL057C	YIL057C
9	-	251941	254421	YIL055C	YIL055C
9	-	256037	257149	YIL052C	RPL34B
9	-	257605	258349	YIL051C	MMF1
9	-	265053	267853	YIL047C-A, YIL047C	YIL047C-A, SYG1
9	-	272765	273877	YIL044C	AGE2
9	-	273957	274949	YIL043C	CBR1
9	-	274949	276341	YIL042C	PKP1
9	-	280085	282893	YIL038C	NOT3
9	-	283085	284573	YIL037C	PRM2
9	-	287405	289045	YIL035C	CKA1
9	-	289165	290117	YIL034C	CAP2
9	-	290237	291941	YIL033C	BCY1
9	-	295893	300069	YIL030C	SSM4
9	-	303501	304157	YIL027C	KRE27
9	-	304349	307989	YIL026C	IRR1
9	-	309205	310597	YIL023C	YKE4
9	-	313885	314901	YIL020C-A, YIL020C	YIL020C-A, HIS6
9	-	317901	321109	YIL017C	VID28
9	-	325221	325605	YIL014C-A	YIL014C-A
9	-	328013	330397	YIL013C	PDR11
9	-	335517	336245	YIL009C-A	EST3
9	-	342837	343917	YIL007C	NAS2
9	-	347765	348565	YIL004C	BET1
9	-	350445	353621	YIL002C	INP51
9	-	355805	357173	YIR001C	SGN1
9	-	357317	360701	YIR002C	MPH1
9	-	365381	370077	YIR006C	PAN1
9	-	372909	374389	YIR008C	PRI1
9	-	377149	378381	YIR011C	STS1
9	-	383277	384421	YIR017C	MET28
9	-	385605	386517	YIR018C-A	YIR018C-A
9	-	389349	392925	YIR019C	MUC1
9	-	404701	406053	YIR026C	YVH1
9	-	406181	406837	YIR027C	DAL1
9	-	411885	412813	YIR030C	DCG1
9	-	412925	414813	YIR031C	DAL7
9	-	414893	415765	YIR032C	DAL3
9	-	419437	420805	YIR034C	LYS1
9	-	420909	421845	YIR035C	YIR035C
9	-	421869	422957	YIR036C	IRC24
9	-	423629	424549	YIR038C	GTT1
9	-	430341	432349	YIR039C	YPS6
9	-	434717	436061	YIR042C	YIR042C
10	-	33333	36293	YJL212C	OPT1
10	-	39989	41237	YJL208C	NUC1
10	-	41237	47453	YJL207C	LAA1
10	-	47541	49989	YJL206C	YJL206C
10	-	49989	50453	YJL205C	NCE101
10	-	50573	53205	YJL204C	RCY1
10	-	56285	58933	YJL200C	ACO2
10	-	67637	68957	YJL196C	ELO1
10	-	72589	73453	YJL192C	SOP4
10	-	74669	75381	YJL190C	RPS22A
10	-	76613	79341	YJL187C	SWE1
10	-	81885	82989	YJL185C	YJL185C
10	-	87389	88637	YJL180C	ATP12
10	-	89197	90125	YJL178C	ATG27
10	-	91869	94685	YJL176C	SWI3
10	-	95973	96549	YJL173C	RFA3
10	-	99605	100933	YJL171C	YJL171C
10	-	101966	104526	YJL168C	SET2
10	-	106790	109622	YJL165C	HAL5
10	-	109718	111382	YJL164C	TPK1
10	-	111558	113422	YJL163C	YJL163C
10	-	113622	115662	YJL162C	JJJ2
10	-	117870	119110	YJL160C	YJL160C
10	-	121956	122996	YJL158C	CIS3
10	-	126444	129020	YJL156C	SSY5
10	-	129060	130804	YJL155C	FBP26
10	-	130980	134052	YJL154C	VPS35
10	-	134148	136316	YJL153C	INO1
10	-	136348	136804	YJL151C	SNA3
10	-	141188	142660	YJL147C	YJL147C
10	-	147812	150676	YJL142C, YJL141C	IRC9, YAK1
10	-	150876	153084	YJL139C	YUR1
10	-	153292	154804	YJL138C	TIF2
10	-	154804	156188	YJL137C	GLG2
10	-	156356	157340	YJL136C	RPS21B
10	-	159460	159884	YJL133C-A	YJL133C-A
10	-	164036	165380	YJL131C	YJL131C
10	-	165596	172956	YJL130C	URA2
10	-	173508	177580	YJL129C	TRK1
10	-	177812	180332	YJL128C	PBS2
10	-	181252	181780	YJL127C-B	YJL127C-B
10	-	181780	184348	YJL127C	SPT10
10	-	185428	186732	YJL125C	GCD14
10	-	186852	187812	YJL124C	LSM1
10	-	187932	189476	YJL123C	YJL123C
10	-	190284	191124	YJL121C	RPE1
10	-	193508	195068	YJL116C	NCA3
10	-	209804	211676	YJL110C	GZF3
10	-	211908	217332	YJL109C	UTP10
